Filename,"Original Path","SEO Title","Alt Text",Description,Method,"File Size","MIME Type"
microscope.svg,wp-content/uploads/2024/08/microscope.svg,Microscope,Microscope,"Microscope providing quality healthcare services at Main Street Health",enhanced_fallback,"1,105 bytes",image/svg+xml
first-aid.svg,wp-content/uploads/2024/08/first-aid.svg,"First Aid","First Aid","First Aid providing quality healthcare services at Main Street Health",enhanced_fallback,"416 bytes",image/svg+xml
hi1.webp,wp-content/uploads/2024/08/hi1.webp,Hi1,Hi1,"Main Street Health Hi1 for comprehensive patient care",enhanced_fallback,"185,140 bytes",image/webp
video.svg,wp-content/uploads/2024/08/video.svg,Video,Video,"Professional Video at Main Street Health medical facility",enhanced_fallback,"773 bytes",image/svg+xml
pills.svg,wp-content/uploads/2024/08/pills.svg,Pills,Pills,"Pills in modern medical environment at Main Street Health",enhanced_fallback,"1,162 bytes",image/svg+xml
map-pin.svg,wp-content/uploads/2024/08/map-pin.svg,"Map Pin","Map Pin","Map Pin in modern medical environment at Main Street Health",enhanced_fallback,"483 bytes",image/svg+xml
phone-incoming.svg,wp-content/uploads/2024/08/phone-incoming.svg,"Phone Incoming","Phone Incoming","Phone Incoming in modern medical environment at Main Street Health",enhanced_fallback,"849 bytes",image/svg+xml
vr7.webp,wp-content/uploads/2024/08/vr7.webp,Vr7,Vr7,"Vr7 in modern medical environment at Main Street Health",enhanced_fallback,"28,394 bytes",image/webp
calendar.svg,wp-content/uploads/2024/08/calendar.svg,Calendar,Calendar,"High-quality Calendar services at Main Street Health facility",enhanced_fallback,"762 bytes",image/svg+xml
cr3.webp,wp-content/uploads/2024/08/cr3.webp,Cr3,Cr3,"Cr3 providing quality healthcare services at Main Street Health",enhanced_fallback,"57,034 bytes",image/webp
magnifying-glass.svg,wp-content/uploads/2024/08/magnifying-glass.svg,"Magnifying Glass","Magnifying Glass","Professional Magnifying Glass at Main Street Health medical facility",enhanced_fallback,"267 bytes",image/svg+xml
pr16.webp,wp-content/uploads/2024/08/pr16.webp,Pr16,Pr16,"Pr16 providing quality healthcare services at Main Street Health",enhanced_fallback,"28,032 bytes",image/webp
heart-attack.svg,wp-content/uploads/2024/08/heart-attack.svg,"Heart Attack","Heart Attack","Professional Heart Attack at Main Street Health medical facility",enhanced_fallback,"1,647 bytes",image/svg+xml
carton-box.svg,wp-content/uploads/2024/08/carton-box.svg,"Carton Box","Carton Box","High-quality Carton Box services at Main Street Health facility",enhanced_fallback,"703 bytes",image/svg+xml
vr9.jpg,wp-content/uploads/2024/08/vr9.jpg,Vr9,Vr9,"Main Street Health Vr9 for comprehensive patient care",enhanced_fallback,"85,991 bytes",image/jpeg
pr1.webp,wp-content/uploads/2024/08/pr1.webp,Pr1,Pr1,"Pr1 in modern medical environment at Main Street Health",enhanced_fallback,"46,430 bytes",image/webp
33.svg,wp-content/uploads/2024/08/33.svg,33,33,"Professional 33 at Main Street Health medical facility",enhanced_fallback,"280 bytes",image/svg+xml
car-simple.svg,wp-content/uploads/2024/08/car-simple.svg,"Car Simple","Car Simple","Main Street Health Car Simple for comprehensive patient care",enhanced_fallback,"432 bytes",image/svg+xml
cm2.webp,wp-content/uploads/2024/08/cm2.webp,Cm2,Cm2,"Professional Cm2 at Main Street Health medical facility",enhanced_fallback,"26,300 bytes",image/webp
mountains.svg,wp-content/uploads/2024/08/mountains.svg,Mountains,Mountains,"Main Street Health Mountains for comprehensive patient care",enhanced_fallback,"496 bytes",image/svg+xml
doctor-2222222.svg,wp-content/uploads/2024/08/doctor-2222222.svg,Doctor,"Medical Professional","Professional Medical Professional at Main Street Health medical facility",enhanced_fallback,"1,479 bytes",image/svg+xml
cm3.webp,wp-content/uploads/2024/08/cm3.webp,Cm3,Cm3,"Professional Cm3 at Main Street Health medical facility",enhanced_fallback,"28,172 bytes",image/webp
faq2.webp,wp-content/uploads/2024/08/faq2.webp,Faq2,Faq2,"High-quality Faq2 services at Main Street Health facility",enhanced_fallback,"7,070 bytes",image/webp
pro1.webp,wp-content/uploads/2024/08/pro1.webp,Pro1,Pro1,"Professional Pro1 at Main Street Health medical facility",enhanced_fallback,"18,862 bytes",image/webp
pr17.webp,wp-content/uploads/2024/08/pr17.webp,Pr17,Pr17,"Professional Pr17 at Main Street Health medical facility",enhanced_fallback,"44,736 bytes",image/webp
cr2.webp,wp-content/uploads/2024/08/cr2.webp,Cr2,Cr2,"Main Street Health Cr2 for comprehensive patient care",enhanced_fallback,"308,042 bytes",image/webp
vr6.webp,wp-content/uploads/2024/08/vr6.webp,Vr6,Vr6,"High-quality Vr6 services at Main Street Health facility",enhanced_fallback,"1,208 bytes",image/webp
22.svg,wp-content/uploads/2024/08/22.svg,22,22,"Professional 22 at Main Street Health medical facility",enhanced_fallback,"1,924 bytes",image/svg+xml
back-1.svg,wp-content/uploads/2024/08/back-1.svg,Back,Back,"Professional Back at Main Street Health medical facility",enhanced_fallback,"291 bytes",image/svg+xml
quoteee.svg,wp-content/uploads/2024/08/quoteee.svg,Quoteee,Quoteee,"High-quality Quoteee services at Main Street Health facility",enhanced_fallback,"647 bytes",image/svg+xml
alarm.svg,wp-content/uploads/2024/08/alarm.svg,Alarm,Alarm,"Alarm providing quality healthcare services at Main Street Health",enhanced_fallback,"443 bytes",image/svg+xml
united-kingdom.svg,wp-content/uploads/2024/08/united-kingdom.svg,"United Kingdom","United Kingdom","Professional United Kingdom at Main Street Health medical facility",enhanced_fallback,"1,276 bytes",image/svg+xml
insurancedddd.svg,wp-content/uploads/2024/08/insurancedddd.svg,Insurancedddd,Insurancedddd,"High-quality Insurancedddd services at Main Street Health facility",enhanced_fallback,"796 bytes",image/svg+xml
tes1.webp,wp-content/uploads/2024/08/tes1.webp,Tes1,Tes1,"Main Street Health Tes1 for comprehensive patient care",enhanced_fallback,"5,322 bytes",image/webp
woocommerce-placeholder.webp,wp-content/uploads/woocommerce-placeholder.webp,"Woocommerce Placeholder","Woocommerce Placeholder","Woocommerce Placeholder providing quality healthcare services at Main Street Health",enhanced_fallback,"9,892 bytes",image/webp
Golf-balls.jpg,wp-content/uploads/revslider/objects/thumbs/Golf-balls.jpg,"Golf Balls","Golf Balls","Professional Golf Balls at Main Street Health medical facility",enhanced_fallback,"13,395 bytes",image/jpeg
Tram-beside-waiting-station.jpg,wp-content/uploads/revslider/objects/thumbs/Tram-beside-waiting-station.jpg,"Tram Beside Waiting Station","Tram Beside Waiting Station","Tram Beside Waiting Station in modern medical environment at Main Street Health",enhanced_fallback,"19,226 bytes",image/jpeg
Holding-black-dumbbells.jpg,wp-content/uploads/revslider/objects/thumbs/Holding-black-dumbbells.jpg,"Holding Black Dumbbells","Holding Black Dumbbells","Professional Holding Black Dumbbells at Main Street Health medical facility",enhanced_fallback,"9,464 bytes",image/jpeg
woman-with-barbell-back.jpg,wp-content/uploads/revslider/objects/thumbs/woman-with-barbell-back.jpg,"Woman With Barbell Back","Woman With Barbell Back","Main Street Health Woman With Barbell Back for comprehensive patient care",enhanced_fallback,"12,408 bytes",image/jpeg
Aerobic.jpg,wp-content/uploads/revslider/objects/thumbs/Aerobic.jpg,Aerobic,Aerobic,"Aerobic providing quality healthcare services at Main Street Health",enhanced_fallback,"16,174 bytes",image/jpeg
Morning-yoga.jpg,wp-content/uploads/revslider/objects/thumbs/Morning-yoga.jpg,"Morning Yoga","Morning Yoga","Morning Yoga in modern medical environment at Main Street Health",enhanced_fallback,"12,394 bytes",image/jpeg
Confident-Boxer.jpg,wp-content/uploads/revslider/objects/thumbs/Confident-Boxer.jpg,"Confident Boxer","Confident Boxer","Confident Boxer providing quality healthcare services at Main Street Health",enhanced_fallback,"15,367 bytes",image/jpeg
Snowboarding.jpg,wp-content/uploads/revslider/objects/thumbs/Snowboarding.jpg,Snowboarding,Snowboarding,"Main Street Health Snowboarding for comprehensive patient care",enhanced_fallback,"10,972 bytes",image/jpeg
Riding-bicycle.jpg,wp-content/uploads/revslider/objects/thumbs/Riding-bicycle.jpg,"Riding Bicycle","Riding Bicycle","Riding Bicycle providing quality healthcare services at Main Street Health",enhanced_fallback,"7,677 bytes",image/jpeg
Woman-lying-on-floor.jpg,wp-content/uploads/revslider/objects/thumbs/Woman-lying-on-floor.jpg,"Woman Lying On Floor","Woman Lying On Floor","Woman Lying On Floor in modern medical environment at Main Street Health",enhanced_fallback,"17,621 bytes",image/jpeg
Yoga.jpg,wp-content/uploads/revslider/objects/thumbs/Yoga.jpg,Yoga,Yoga,"Yoga providing quality healthcare services at Main Street Health",enhanced_fallback,"11,474 bytes",image/jpeg
Pulling-up.jpg,wp-content/uploads/revslider/objects/thumbs/Pulling-up.jpg,"Pulling Up","Pulling Up","Professional Pulling Up at Main Street Health medical facility",enhanced_fallback,"12,387 bytes",image/jpeg
screenshot.png,wp-content/uploads/pxlart_temp/medicross/screenshot.png,Screenshot,Screenshot,"High-quality Screenshot services at Main Street Health facility",enhanced_fallback,"275,561 bytes",image/png
